time_s,cart_pos_m,cart_vel_mps,pendulum_angle_wrapped_rad,pendulum_ang_vel_radps,cart_accel_mps2,pendulum_ang_accel_radps2,applied_force_N,mass_matrix_11,mass_matrix_12,mass_matrix_22
0.000000,0.000000,0.000000,2.967060,0.000000,-1.353809,-5.061217,-1.889225,2.500000,-0.295442,0.180000
0.020000,-0.000277,-0.028012,2.966037,-0.102866,-1.445795,-5.228241,-2.070678,2.500000,-0.295389,0.180000
0.040000,-0.001132,-0.057759,2.962922,-0.209228,-1.526849,-5.409990,-2.222297,2.500000,-0.295224,0.180000
0.060000,-0.002597,-0.088992,2.957643,-0.319337,-1.593907,-5.602344,-2.338014,2.500000,-0.294939,0.180000
0.080000,-0.004700,-0.121403,2.950122,-0.433368,-1.644194,-5.801695,-2.412506,2.500000,-0.294518,0.180000
0.100000,-0.007459,-0.154632,2.940281,-0.551431,-1.675299,-6.005039,-2.441359,2.500000,-0.293942,0.180000
0.120000,-0.010888,-0.188274,2.928038,-0.673581,-1.685224,-6.210049,-2.421214,2.500000,-0.293185,0.180000
0.140000,-0.014990,-0.221889,2.913310,-0.799833,-1.672425,-6.415143,-2.349880,2.500000,-0.292217,0.180000
0.160000,-0.019760,-0.255012,2.896017,-0.930181,-1.635834,-6.619518,-2.226416,2.500000,-0.290999,0.180000
0.180000,-0.025184,-0.287160,2.876076,-1.064609,-1.574870,-6.823173,-2.051177,2.500000,-0.289487,0.180000
0.200000,-0.031237,-0.317844,2.853405,-1.203109,-1.489418,-7.026901,-1.825827,2.500000,-0.287628,0.180000
0.220000,-0.037884,-0.346576,2.827924,-1.345696,-1.379800,-7.232256,-1.553312,2.500000,-0.285362,0.180000
0.240000,-0.045083,-0.372879,2.799550,-1.492425,-1.246719,-7.441485,-1.237796,2.500000,-0.282621,0.180000
0.260000,-0.052780,-0.396295,2.768199,-1.643400,-1.091180,-7.657429,-0.884565,2.500000,-0.279328,0.180000
0.280000,-0.060913,-0.416385,2.733785,-1.798788,-0.914395,-7.883391,-0.499894,2.500000,-0.275398,0.180000
0.300000,-0.069411,-0.432737,2.696216,-1.958826,-0.717668,-8.122969,-0.090893,2.500000,-0.270735,0.180000
0.320000,-0.078195,-0.444967,2.655399,-2.123823,-0.502265,-8.379875,0.334680,2.500000,-0.265235,0.180000
0.340000,-0.087180,-0.452711,2.611228,-2.294161,-0.269274,-8.657751,0.768617,2.500000,-0.258787,0.180000
0.360000,-0.096271,-0.455626,2.563593,-2.470295,-0.019468,-8.959987,1.202475,2.500000,-0.251267,0.180000
0.380000,-0.105370,-0.453380,2.512374,-2.652744,0.246823,-9.289602,1.627797,2.500000,-0.242546,0.180000
0.400000,-0.114370,-0.445642,2.457438,-2.842080,0.529820,-9.649190,2.036328,2.500000,-0.232486,0.180000
0.420000,-0.123157,-0.432070,2.398641,-3.038926,0.830368,-10.040959,2.420234,2.500000,-0.220942,0.180000
0.440000,-0.131611,-0.412300,2.335826,-3.243946,1.149969,-10.466895,2.772298,2.500000,-0.207768,0.180000
0.460000,-0.139605,-0.385931,2.268824,-3.457843,1.490756,-10.929055,3.086103,2.500000,-0.192812,0.180000
0.480000,-0.147002,-0.352511,2.197448,-3.681366,1.855416,-11.429954,3.356191,2.500000,-0.175931,0.180000
0.500000,-0.153655,-0.311534,2.121499,-3.915323,2.247042,-11.973019,3.578195,2.500000,-0.156986,0.180000
0.520000,-0.159409,-0.262427,2.040760,-4.160599,2.668929,-12.563019,3.748931,2.500000,-0.135856,0.180000
0.540000,-0.164094,-0.204554,1.954993,-4.418198,3.124285,-13.206365,3.866469,2.500000,-0.112444,0.180000
0.560000,-0.167528,-0.137215,1.863942,-4.689263,3.615816,-13.911092,3.930152,2.500000,-0.086690,0.180000
0.580000,-0.169514,-0.059669,1.767324,-4.975112,4.145146,-14.686263,3.940598,2.500000,-0.058580,0.180000
0.600000,-0.169842,0.028840,1.664829,-5.277239,4.711906,-15.540398,3.899646,2.500000,-0.028168,0.180000
0.620000,-0.168283,0.129033,1.556115,-5.597288,5.312293,-16.478216,3.810283,2.500000,0.004404,0.180000
0.640000,-0.164598,0.241495,1.440807,-5.936899,5.936667,-17.494610,3.676534,2.500000,0.038887,0.180000
0.660000,-0.158539,0.366530,1.318500,-6.297424,6.565669,-18.564015,3.503326,2.500000,0.074888,0.180000
0.680000,-0.149854,0.503927,1.188766,-6.679411,7.164176,-19.622723,3.296328,2.500000,0.111841,0.180000
0.700000,-0.138307,0.652502,1.051189,-7.081424,7.672000,-20.541114,3.061777,2.500000,0.148962,0.180000
0.720000,-0.123697,0.809569,0.905407,-7.498595,7.992742,-21.086232,2.806289,2.500000,0.185210,0.180000
0.740000,-0.105901,0.970027,0.751216,-7.919935,7.983701,-20.884271,2.536666,2.500000,0.219258,0.180000
0.760000,-0.084928,1.125489,0.588712,-8.325555,7.460790,-19.420353,2.259700,2.500000,0.249497,0.180000
0.780000,-0.060995,1.263798,0.418501,-8.684658,6.241655,-16.149492,1.981989,2.500000,0.274110,0.180000
0.800000,-0.034591,1.369935,0.241901,-8.957458,4.247410,-10.789535,1.709764,2.500000,0.291265,0.180000
0.820000,-0.006510,1.429475,0.061045,-9.104575,1.630741,-3.710297,1.448724,2.500000,0.299441,0.180000
0.840000,0.022217,1.433769,-0.121277,-9.101927,-1.191594,3.949418,1.203907,2.500000,0.297796,0.180000
0.860000,0.050478,1.383936,-0.302047,-8.952421,-3.701081,10.752945,0.979573,2.500000,0.286419,0.180000
0.880000,0.077282,1.290332,-0.478580,-8.684312,-5.529467,15.709873,0.779126,2.500000,0.266295,0.180000
0.900000,0.101900,1.167993,-0.648898,-8.337817,-6.579295,18.617206,0.605059,2.500000,0.239025,0.180000
0.920000,0.123909,1.031642,-0.811826,-7.950859,-6.959143,19.844503,0.458934,2.500000,0.206453,0.180000
0.940000,0.143150,0.892849,-0.966853,-7.551523,-6.855257,19.946145,0.341389,2.500000,0.170368,0.180000
0.960000,0.159660,0.759476,-1.113922,-7.157230,-6.443307,19.410465,0.252178,2.500000,0.132344,0.180000
0.980000,0.173598,0.636276,-1.253237,-6.777038,-5.855915,18.580011,0.190241,2.500000,0.093675,0.180000
1.000000,0.185196,0.525806,-1.385122,-6.414583,-5.182544,17.663551,0.153787,2.500000,0.055383,0.180000
1.020000,0.194722,0.429165,-1.509942,-6.070305,-4.479897,16.773825,0.140415,2.500000,0.018245,0.180000
1.040000,0.202456,0.346568,-1.628049,-5.743096,-3.782995,15.962434,0.147232,2.500000,-0.017166,0.180000
1.060000,0.208676,0.277664,-1.739768,-5.431184,-3.113282,15.244556,0.170999,2.500000,-0.050450,0.180000
1.080000,0.213650,0.221764,-1.845385,-5.132722,-2.484094,14.614865,0.208272,2.500000,-0.081345,0.180000
1.100000,0.217627,0.177972,-1.945155,-4.846105,-1.903920,14.057273,0.255550,2.500000,-0.109703,0.180000
1.120000,0.220842,0.145245,-2.039300,-4.570089,-1.378179,13.551003,0.309410,2.500000,-0.135466,0.180000
1.140000,0.223504,0.122459,-2.128024,-4.303869,-0.910177,13.074424,0.366644,2.500000,-0.158651,0.180000
1.160000,0.225799,0.108442,-2.211518,-4.047049,-0.501491,12.607589,0.424372,2.500000,-0.179332,0.180000
1.180000,0.227892,0.102004,-2.289968,-3.799611,-0.152148,12.133895,0.480143,2.500000,-0.197629,0.180000
1.200000,0.229922,0.101970,-2.363566,-3.561823,0.139304,11.641032,0.532005,2.500000,-0.213690,0.180000
1.220000,0.232006,0.107209,-2.432509,-3.334149,0.375694,11.121346,0.578568,2.500000,-0.227688,0.180000
1.240000,0.234238,0.116657,-2.497004,-3.117169,0.561038,10.571664,0.619018,2.500000,-0.239804,0.180000
1.260000,0.236693,0.129343,-2.557271,-2.911479,0.700303,9.992736,0.653129,2.500000,-0.250226,0.180000
1.280000,0.239428,0.144399,-2.613542,-2.717630,0.799100,9.388384,0.681229,2.500000,-0.259137,0.180000
1.300000,0.242480,0.161077,-2.666058,-2.536074,0.863375,8.764559,0.704156,2.500000,-0.266714,0.180000
1.320000,0.245877,0.178744,-2.715069,-2.367130,0.899117,8.128410,0.723179,2.500000,-0.273123,0.180000
1.340000,0.249633,0.196890,-2.760828,-2.210969,0.912111,7.487462,0.739914,2.500000,-0.278514,0.180000
1.360000,0.253753,0.215113,-2.803593,-2.067614,0.907748,6.848982,0.756210,2.500000,-0.283026,0.180000
1.380000,0.258236,0.233116,-2.843618,-1.936950,0.890889,6.219499,0.774034,2.500000,-0.286780,0.180000
1.400000,0.263075,0.250694,-2.881154,-1.818737,0.865786,5.604512,0.795345,2.500000,-0.289883,0.180000
1.420000,0.268260,0.267717,-2.916448,-1.712643,0.836041,5.008331,0.821969,2.500000,-0.292429,0.180000
1.440000,0.273780,0.284124,-2.949738,-1.618259,0.804585,4.433989,0.855476,2.500000,-0.294496,0.180000
1.460000,0.279621,0.299905,-2.981253,-1.535126,0.773694,3.883279,0.897066,2.500000,-0.296152,0.180000
1.480000,0.285772,0.315087,-3.011215,-1.462766,0.745001,3.356778,0.947470,2.500000,-0.297454,0.180000
1.500000,0.292221,0.329726,-3.039833,-1.400697,0.719529,2.853918,1.006867,2.500000,-0.298448,0.180000
1.520000,0.298958,0.343893,-3.067308,-1.348461,0.697721,2.373096,1.074821,2.500000,-0.299173,0.180000
1.540000,0.305974,0.357659,-3.093834,-1.305643,0.679481,1.911740,1.150250,2.500000,-0.299658,0.180000
1.560000,0.313262,0.371092,-3.119594,-1.271885,0.664220,1.466409,1.231408,2.500000,-0.299927,0.180000
1.580000,0.320816,0.384241,3.138418,-1.246907,0.650905,1.032925,1.315906,2.500000,-0.299998,0.180000
1.600000,0.328630,0.397132,3.113658,-1.230522,0.638124,0.606446,1.400758,2.500000,-0.299883,0.180000
1.620000,0.336699,0.409758,3.089140,-1.222639,0.624146,0.181606,1.482447,2.500000,-0.299587,0.180000
1.640000,0.345018,0.422076,3.064695,-1.223284,0.607011,-0.247341,1.557023,2.500000,-0.299113,0.180000
1.660000,0.353580,0.434003,3.040151,-1.232600,0.584608,-0.686389,1.620222,2.500000,-0.298458,0.180000
1.680000,0.362375,0.445411,3.015332,-1.250848,0.554779,-1.141616,1.667598,2.500000,-0.297612,0.180000
1.700000,0.371392,0.456131,2.990055,-1.278411,0.515425,-1.618977,1.694676,2.500000,-0.296562,0.180000
1.720000,0.380614,0.465952,2.964130,-1.315792,0.464632,-2.124090,1.697109,2.500000,-0.295288,0.180000
1.740000,0.390022,0.474628,2.937354,-1.363596,0.400786,-2.662043,1.670841,2.500000,-0.293765,0.180000
1.760000,0.399590,0.481888,2.909512,-1.422522,0.322720,-3.237102,1.612267,2.500000,-0.291957,0.180000
1.780000,0.409286,0.487439,2.880374,-1.493348,0.229860,-3.852422,1.518388,2.500000,-0.289823,0.180000
1.800000,0.419074,0.490984,2.849693,-1.576901,0.122371,-4.509747,1.386949,2.500000,-0.287310,0.180000
1.820000,0.428910,0.492243,2.817207,-1.674019,0.001314,-5.209099,1.216560,2.500000,-0.284354,0.180000
1.840000,0.438747,0.490962,2.782636,-1.785529,-0.131200,-5.948440,1.006800,2.500000,-0.280879,0.180000
1.860000,0.448530,0.486940,2.745685,-1.912196,-0.271869,-6.723378,0.758284,2.500000,-0.276794,0.180000
1.880000,0.458205,0.480062,2.706043,-2.054658,-0.416085,-7.526938,0.472708,2.500000,-0.271992,0.180000
1.900000,0.467714,0.470313,2.663390,-2.213399,-0.557858,-8.349476,0.152861,2.500000,-0.266347,0.180000
1.920000,0.476999,0.457813,2.617397,-2.388683,-0.689815,-9.178773,-0.197401,2.500000,-0.259718,0.180000
1.940000,0.486010,0.442843,2.567732,-2.580501,-0.803299,-10.000422,-0.573212,2.500000,-0.251943,0.180000
1.960000,0.494700,0.425868,2.514069,-2.788544,-0.888597,-10.798617,-0.968782,2.500000,-0.242845,0.180000
1.980000,0.503035,0.407556,2.456087,-3.012181,-0.935316,-11.557322,-1.377521,2.500000,-0.232230,0.180000
2.000000,0.510999,0.388783,2.393484,-3.250475,-0.932916,-12.261829,-1.792185,2.500000,-0.219893,0.180000
2.020000,0.518591,0.370633,2.325978,-3.502218,-0.871370,-12.900630,-2.205049,2.500000,-0.205626,0.180000
2.040000,0.525837,0.354382,2.253314,-3.766016,-0.741890,-13.467296,-2.608097,2.500000,-0.189225,0.180000
2.060000,0.532788,0.341457,2.175267,-4.040427,-0.537615,-13.962068,-2.993226,2.500000,-0.170498,0.180000
2.080000,0.539528,0.333404,2.091636,-4.324074,-0.254223,-14.392858,-3.352459,2.500000,-0.149283,0.180000
2.100000,0.546168,0.331827,2.002250,-4.615816,0.109663,-14.775234,-3.678162,2.500000,-0.125457,0.180000
2.120000,0.552854,0.338317,1.906954,-4.914905,0.552262,-15.131256,-3.963246,2.500000,-0.098959,0.180000
2.140000,0.559764,0.354406,1.805606,-5.221064,1.068446,-15.487028,-4.201371,2.500000,-0.069797,0.180000
2.160000,0.567104,0.381490,1.698063,-5.534564,1.649495,-15.868837,-4.387123,2.500000,-0.038077,0.180000
2.180000,0.575105,0.420734,1.584170,-5.856134,2.282325,-16.297667,-4.516174,2.500000,-0.004012,0.180000
2.200000,0.584020,0.472999,1.463757,-6.186831,2.947913,-16.781326,-4.585410,2.500000,0.032051,0.180000
2.220000,0.594115,0.538689,1.336629,-6.527662,3.618265,-17.303036,-4.593032,2.500000,0.069610,0.180000
2.240000,0.605655,0.617481,1.202582,-6.878816,4.251174,-17.804436,-4.538614,2.500000,0.107985,0.180000
2.260000,0.618893,0.708064,1.061416,-7.238874,4.783367,-18.161889,-4.423137,2.500000,0.146291,0.180000
2.280000,0.634039,0.807548,0.912996,-7.602959,5.121725,-18.157239,-4.248969,2.500000,0.183413,0.180000
2.300000,0.651220,0.910802,0.757340,-7.960564,5.138388,-17.455456,-4.019820,2.500000,0.218000,0.180000
2.320000,0.670443,1.009909,0.594737,-8.293602,4.681291,-15.623243,-3.740655,2.500000,0.248489,0.180000
2.340000,0.691517,1.093989,0.425937,-8.575153,3.616931,-12.245007,-3.417568,2.500000,0.273196,0.180000
2.360000,0.714017,1.150288,0.252297,-8.771965,1.915419,-7.172733,-3.057636,2.500000,0.290502,0.180000
2.380000,0.737267,1.167401,0.075831,-8.853283,-0.258037,-0.809821,-2.668735,2.500000,0.299138,0.180000
2.400000,0.760409,1.139239,-0.100947,-8.802303,-2.540333,5.860009,-2.259343,2.500000,0.298473,0.180000
2.420000,0.782546,1.067890,-0.275411,-8.624621,-4.511783,11.682512,-1.838322,2.500000,0.288694,0.180000
2.440000,0.802899,0.962789,-0.445257,-8.345862,-5.887455,15.897489,-1.414691,2.500000,0.270750,0.180000
2.460000,0.820919,0.836852,-0.608802,-8.000423,-6.600276,18.374369,-0.997401,2.500000,0.246100,0.180000
2.480000,0.836318,0.702568,-0.765045,-7.620362,-6.746419,19.434405,-0.595107,2.500000,0.216405,0.180000
2.500000,0.849032,0.569712,-0.913546,-7.229348,-6.484487,19.546633,-0.215953,2.500000,0.183283,0.180000
2.520000,0.859161,0.444897,-1.054245,-6.842017,-5.965175,19.126954,0.132624,2.500000,0.148165,0.180000
2.540000,0.866908,0.332042,-1.187301,-6.465824,-5.304086,18.470040,0.444075,2.500000,0.112249,0.180000
2.560000,0.872536,0.233144,-1.312971,-6.103580,-4.580822,17.756262,0.712885,2.500000,0.076493,0.180000
2.580000,0.876332,0.148876,-1.431538,-5.755301,-3.846991,17.081712,0.934698,2.500000,0.041643,0.180000
2.600000,0.878588,0.079110,-1.543269,-5.419759,-3.135417,16.487639,1.106397,2.500000,0.008257,0.180000
2.620000,0.879588,0.023172,-1.648401,-5.095205,-2.466808,15.982049,1.226160,2.500000,-0.023258,0.180000
2.640000,0.879600,-0.019938,-1.747139,-4.779956,-1.854408,15.554246,1.293471,2.500000,-0.052629,0.180000
2.660000,0.878868,-0.051436,-1.839652,-4.472649,-1.306672,15.184149,1.309095,2.500000,-0.079689,0.180000
2.680000,0.877611,-0.072671,-1.926091,-4.172362,-0.828719,14.848370,1.275025,2.500000,-0.104360,0.180000
2.700000,0.876020,-0.085067,-2.006591,-3.878637,-0.423042,14.524216,1.194385,2.500000,-0.126639,0.180000
2.720000,0.874258,-0.090076,-2.081280,-3.591446,-0.089831,14.192356,1.071317,2.500000,-0.146580,0.180000
2.740000,0.872457,-0.089131,-2.150294,-3.311092,0.172877,13.838445,0.910829,2.500000,-0.164281,0.180000
2.760000,0.870723,-0.083605,-2.213773,-3.038112,0.369016,13.453900,0.718633,2.500000,-0.179874,0.180000
2.780000,0.869135,-0.074777,-2.271872,-2.773161,0.504233,13.035917,0.500964,2.500000,-0.193512,0.180000
2.800000,0.867746,-0.063795,-2.324757,-2.516884,0.585546,12.586915,0.264391,2.500000,-0.205360,0.180000
2.820000,0.866591,-0.051661,-2.372609,-2.269847,0.620905,12.113531,0.015623,2.500000,-0.215585,0.180000
2.840000,0.865682,-0.039209,-2.415616,-2.032442,0.618742,11.625428,-0.238679,2.500000,-0.224355,0.180000
2.860000,0.865020,-0.027105,-2.453972,-1.804851,0.587536,11.134055,-0.492081,2.500000,-0.231828,0.180000
2.880000,0.864592,-0.015847,-2.487875,-1.587020,0.535438,10.651531,-0.738546,2.500000,-0.238148,0.180000
2.900000,0.864378,-0.005777,-2.517516,-1.378652,0.469970,10.189729,-0.972577,2.500000,-0.243451,0.180000
2.920000,0.864352,0.002907,-2.543080,-1.179220,0.397824,9.759605,-1.189344,2.500000,-0.247852,0.180000
2.940000,0.864485,0.010130,-2.564740,-0.987992,0.324732,9.370751,-1.384780,2.500000,-0.251455,0.180000
2.960000,0.864747,0.015922,-2.582649,-0.804061,0.255410,9.031161,-1.555651,2.500000,-0.254345,0.180000
2.980000,0.865113,0.020397,-2.596944,-0.626375,0.193550,8.747136,-1.699593,2.500000,-0.256593,0.180000
3.000000,0.865556,0.023732,-2.607738,-0.453774,0.141855,8.523318,-1.815123,2.500000,-0.258256,0.180000
3.020000,0.866056,0.026151,-2.615120,-0.285020,0.102094,8.362770,-1.901617,2.500000,-0.259376,0.180000
3.040000,0.866597,0.027902,-2.619156,-0.118830,0.075170,8.267117,-1.959260,2.500000,-0.259982,0.180000
3.060000,0.867169,0.029244,-2.619882,0.046100,0.061194,8.236675,-1.988976,2.500000,-0.260090,0.180000
3.080000,0.867766,0.030432,-2.617311,0.211066,0.059560,8.270596,-1.992327,2.500000,-0.259705,0.180000
3.100000,0.868387,0.031700,-2.611430,0.377340,0.069007,8.366981,-1.971405,2.500000,-0.258818,0.180000
3.120000,0.869036,0.033254,-2.602201,0.546143,0.087685,8.522985,-1.928700,2.500000,-0.257406,0.180000
3.140000,0.869720,0.035253,-2.589560,0.718633,0.113201,8.734894,-1.866973,2.500000,-0.255438,0.180000
3.160000,0.870450,0.037808,-2.573424,0.895882,0.142664,8.998181,-1.789114,2.500000,-0.252866,0.180000
3.180000,0.871236,0.040964,-2.553687,1.078867,0.172713,9.307560,-1.698010,2.500000,-0.249631,0.180000
3.200000,0.872092,0.044695,-2.530225,1.268452,0.199545,9.657035,-1.596418,2.500000,-0.245659,0.180000
3.220000,0.873027,0.048896,-2.502900,1.465372,0.218947,10.039977,-1.486853,2.500000,-0.240863,0.180000
3.240000,0.874050,0.053373,-2.471557,1.670226,0.226329,10.449235,-1.371486,2.500000,-0.235140,0.180000
3.260000,0.875162,0.057837,-2.436035,1.883467,0.216771,10.877328,-1.252071,2.500000,-0.228375,0.180000
3.280000,0.876361,0.061897,-2.396161,2.105395,0.185105,11.316721,-1.129885,2.500000,-0.220438,0.180000
3.300000,0.877632,0.065058,-2.351760,2.336163,0.126024,11.760213,-1.005703,2.500000,-0.211189,0.180000
3.320000,0.878953,0.066719,-2.302655,2.575788,0.034232,12.201441,-0.879787,2.500000,-0.200476,0.180000
3.340000,0.880286,0.066175,-2.248670,2.824172,-0.095365,12.635468,-0.751908,2.500000,-0.188141,0.180000
3.360000,0.881580,0.062622,-2.189631,3.081139,-0.267436,13.059415,-0.621394,2.500000,-0.174026,0.180000
3.380000,0.882765,0.055168,-2.125369,3.346479,-0.485979,13.473046,-0.487188,2.500000,-0.157974,0.180000
3.400000,0.883754,0.042852,-2.055717,3.620011,-0.754064,13.879209,-0.347944,2.500000,-0.139841,0.180000
3.420000,0.884440,0.024662,-1.980514,3.901637,-1.073584,14.283992,-0.202121,2.500000,-0.119505,0.180000
3.440000,0.884695,-0.000438,-1.899597,4.191421,-1.444993,14.696466,-0.048100,2.500000,-0.096873,0.180000
3.460000,0.884370,-0.033475,-1.812801,4.489622,-1.866996,15.127844,0.115693,2.500000,-0.071895,0.180000
3.480000,0.883296,-0.075433,-1.719953,4.796739,-2.336114,15.589867,0.290670,2.500000,-0.044581,0.180000
3.500000,0.881287,-0.127191,-1.620868,5.113484,-2.845963,16.092106,0.477952,2.500000,-0.015015,0.180000
3.520000,0.878138,-0.189475,-1.515344,5.440716,-3.386057,16.637651,0.678264,2.500000,0.016627,0.180000
3.540000,0.873635,-0.262727,-1.403164,5.779218,-3.939713,17.216374,0.891832,2.500000,0.050055,0.180000
3.560000,0.867556,-0.346978,-1.284097,6.129364,-4.480802,17.794493,1.118300,2.500000,0.084836,0.180000
3.580000,0.859686,-0.441615,-1.157915,6.490534,-4.968875,18.299022,1.356667,2.500000,0.120375,0.180000
3.600000,0.849833,-0.544976,-1.024421,6.859961,-5.342336,18.596067,1.605250,2.500000,0.155878,0.180000
3.620000,0.837849,-0.653953,-0.883500,7.231544,-5.511930,18.466369,1.861673,2.500000,0.190335,0.180000
3.640000,0.823672,-0.763302,-0.735220,7.593666,-5.357721,17.589654,2.122878,2.500000,0.222505,0.180000
3.660000,0.807366,-0.865178,-0.579941,7.927507,-4.741309,15.569518,2.385171,2.500000,0.250949,0.180000
3.680000,0.789184,-0.949081,-0.418485,8.206366,-3.547124,12.045970,2.644295,2.500000,0.274112,0.180000
3.700000,0.769603,-1.003059,-0.252265,8.398542,-1.758439,6.918893,2.895519,2.500000,0.290505,0.180000
3.720000,0.749333,-1.016471,-0.083318,8.474962,0.466071,0.586585,3.133764,2.500000,0.298959,0.180000
3.740000,0.729254,-0.983719,0.085852,8.420003,2.793127,-6.040030,3.353734,2.500000,0.298895,0.180000
3.760000,0.710281,-0.906655,0.252635,8.238592,4.837871,-11.893949,3.550079,2.500000,0.290477,0.180000
3.780000,0.693226,-0.793933,0.414709,7.954405,6.330358,-16.244066,3.717551,2.500000,0.274570,0.180000
3.800000,0.678681,-0.657669,0.570343,7.600092,7.193863,-18.919689,3.851179,2.500000,0.252515,0.180000
3.820000,0.666995,-0.509878,0.718457,7.207097,7.504132,-20.177423,3.946439,2.500000,0.225847,0.180000
3.840000,0.658297,-0.360253,0.858533,6.799637,7.401955,-20.437624,3.999411,2.500000,0.196065,0.180000
3.860000,0.652551,-0.215611,0.990453,6.393591,7.027194,-20.094901,4.006940,2.500000,0.164493,0.180000
3.880000,0.649611,-0.080239,1.114347,5.997872,6.490102,-19.443809,3.966764,2.500000,0.132229,0.180000
3.900000,0.649264,0.043429,1.230465,5.616597,5.867575,-18.676552,3.877629,2.500000,0.100140,0.180000
3.920000,0.651262,0.154229,1.339114,5.250818,5.209281,-17.906702,3.739378,2.500000,0.068885,0.180000
3.940000,0.655344,0.251770,1.440598,4.899927,4.545828,-17.195266,3.553003,2.500000,0.038949,0.180000
3.960000,0.661245,0.336149,1.535200,4.562427,3.895344,-16.570692,3.320674,2.500000,0.010677,0.180000
3.980000,0.668705,0.407741,1.623172,4.236454,3.268262,-16.042417,3.045728,2.500000,-0.015705,0.180000
4.000000,0.677473,0.467076,1.704723,3.920093,2.670481,-15.609292,2.732623,2.500000,-0.040058,0.180000
4.020000,0.687310,0.514777,1.780027,3.611494,2.105287,-15.264616,2.386861,2.500000,-0.062312,0.180000
4.040000,0.697991,0.551518,1.849223,3.308980,1.574585,-14.999074,2.014877,2.500000,-0.082453,0.180000
4.060000,0.709303,0.577999,1.912417,3.011072,1.079593,-14.802386,1.623899,2.500000,-0.100504,0.180000
4.080000,0.721047,0.594946,1.969688,2.716494,0.621246,-14.664246,1.221778,2.500000,-0.116519,0.180000
4.100000,0.733042,0.603099,2.021092,2.424175,0.200410,-14.574834,0.816804,2.500000,-0.130569,0.180000
4.120000,0.745118,0.603218,2.066664,2.133236,-0.182005,-14.525074,0.417495,2.500000,-0.142738,0.180000
4.140000,0.757122,0.596081,2.106425,1.842966,-0.525025,-14.506753,0.032384,2.500000,-0.153115,0.180000
4.160000,0.768918,0.582487,2.140383,1.552806,-0.827584,-14.512563,-0.330202,2.500000,-0.161785,0.180000
4.180000,0.780384,0.563255,2.168536,1.262343,-1.088544,-14.536082,-0.662359,2.500000,-0.168833,0.180000
4.200000,0.791416,0.539230,2.190873,0.971282,-1.306708,-14.571726,-0.956819,2.500000,-0.174329,0.180000
4.220000,0.801927,0.511280,2.207381,0.679427,-1.480843,-14.614686,-1.207146,2.500000,-0.178336,0.180000
4.240000,0.811847,0.480298,2.218044,0.386673,-1.609699,-14.660883,-1.407907,2.500000,-0.180898,0.180000
4.260000,0.821125,0.447202,2.222842,0.092992,-1.692031,-14.706945,-1.554825,2.500000,-0.182044,0.180000
4.280000,0.829727,0.412935,2.221758,-0.201585,-1.726628,-14.750207,-1.644896,2.500000,-0.181785,0.180000
4.300000,0.837641,0.378463,2.214773,-0.496984,-1.712354,-14.788771,-1.676476,2.500000,-0.180114,0.180000
4.320000,0.844871,0.344773,2.201874,-0.793099,-1.648185,-14.821622,-1.649326,2.500000,-0.177004,0.180000
4.340000,0.851444,0.312874,2.183045,-1.089811,-1.533265,-14.848782,-1.564628,2.500000,-0.172413,0.180000
4.360000,0.857405,0.283786,2.158278,-1.387019,-1.366961,-14.871515,-1.424949,2.500000,-0.166280,0.180000
4.380000,0.862821,0.258540,2.127562,-1.684662,-1.148923,-14.892542,-1.234185,2.500000,-0.158533,0.180000
4.400000,0.867779,0.238174,2.090888,-1.982740,-0.879140,-14.916257,-0.997447,2.500000,-0.149088,0.180000
4.420000,0.872387,0.223718,2.048249,-2.281368,-0.557978,-14.948890,-0.720939,2.500000,-0.137855,0.180000
4.440000,0.876774,0.216192,1.999628,-2.580808,-0.186202,-14.998581,-0.411783,2.500000,-0.124743,0.180000
4.460000,0.881088,0.216598,1.945008,-2.881494,0.234999,-15.075349,-0.077837,2.500000,-0.109662,0.180000
4.480000,0.885497,0.225911,1.884356,-3.184080,0.704020,-15.190879,0.272511,2.500000,-0.092534,0.180000
4.500000,0.890190,0.245065,1.817626,-3.489472,1.218815,-15.358137,0.630568,2.500000,-0.073299,0.180000
4.520000,0.895371,0.274951,1.744751,-3.798840,1.776820,-15.590699,0.987556,2.500000,-0.051923,0.180000
4.540000,0.901265,0.316401,1.665636,-4.113617,2.374728,-15.901721,1.334839,2.500000,-0.028409,0.180000
4.560000,0.908110,0.370179,1.580159,-4.435512,3.008092,-16.302346,1.664144,2.500000,-0.002809,0.180000
4.580000,0.916159,0.436924,1.488156,-4.766367,3.670397,-16.799163,1.967765,2.500000,0.024764,0.180000
4.600000,0.925676,0.517116,1.389432,-5.108090,4.351654,-17.390029,2.238747,2.500000,0.054112,0.180000
4.620000,0.936935,0.611004,1.283748,-5.462459,5.036025,-18.057371,2.471053,2.500000,0.084937,0.180000
4.640000,0.950208,0.718427,1.170839,-5.830658,5.697944,-18.757385,2.659695,2.500000,0.116814,0.180000
4.660000,0.965756,0.838509,1.050431,-6.212427,6.296312,-19.403388,2.800840,2.500000,0.149159,0.180000
4.680000,0.983819,0.969416,0.922270,-6.605361,6.767758,-19.843556,2.891874,2.500000,0.181204,0.180000
4.700000,1.004585,1.107771,0.786178,-7.003239,7.019289,-19.836067,2.931435,2.500000,0.211966,0.180000
