time_s,cart_pos_m,cart_vel_mps,pendulum_angle_rad,pendulum_ang_vel_radps,cart_accel_mps2,pendulum_ang_accel_radps2,applied_force_N
22.090000,-9.690112,-2.415147,4.117425,1.898797,5.311041,-18.501769,3.959836
22.100000,-9.713998,-2.362212,4.135488,1.713778,5.275718,-18.499750,4.147978
22.110000,-9.737357,-2.309614,4.151702,1.528798,5.243497,-18.493858,4.321099
22.120000,-9.760192,-2.257322,4.166065,1.343893,5.215219,-18.486040,4.478556
22.130000,-9.782505,-2.205293,4.178580,1.159075,5.191558,-18.477891,4.619818
22.140000,-9.804298,-2.153477,4.189246,0.974339,5.173064,-18.470723,4.744466
22.150000,-9.825574,-2.101816,4.198066,0.789661,5.160194,-18.465625,4.852199
22.160000,-9.846335,-2.050253,4.205039,0.605021,5.153354,-18.463512,4.942831
22.170000,-9.866579,-1.998727,4.210166,0.420382,5.152908,-18.465151,5.016294
22.180000,-9.886309,-1.947172,4.213447,0.235704,5.159195,-18.471191,5.072636
22.190000,-9.905523,-1.895519,4.214880,0.050938,5.172550,-18.482186,5.112023
22.200000,-9.924219,-1.843697,4.214466,-0.133964,5.193303,-18.498609,5.134732
22.210000,-9.942396,-1.791628,4.212201,-0.319058,5.221788,-18.520867,5.141152
22.220000,-9.960051,-1.739234,4.208084,-0.504403,5.258338,-18.549304,5.131779
22.230000,-9.977179,-1.686434,4.202111,-0.690063,5.303288,-18.584205,5.107208
22.240000,-9.993777,-1.633140,4.194281,-0.876106,5.356959,-18.625799,5.068133
22.250000,-10.009840,-1.579269,4.184588,-1.062594,5.419650,-18.674245,5.015339
22.260000,-10.025361,-1.524725,4.173027,-1.249600,5.491623,-18.729623,4.949693
22.270000,-10.040332,-1.469410,4.159594,-1.437201,5.573080,-18.791912,4.872139
22.280000,-10.054746,-1.413227,4.144281,-1.625468,5.664132,-18.860949,4.783689
22.290000,-10.068593,-1.356082,4.127082,-1.814462,5.764762,-18.936376,4.685417
22.300000,-10.081864,-1.297886,4.107989,-2.004238,5.874784,-19.017577,4.578446
22.310000,-10.094547,-1.238549,4.086994,-2.194843,5.993791,-19.103584,4.463943
22.320000,-10.106631,-1.177986,4.064089,-2.386316,6.121103,-19.192971,4.343108
22.330000,-10.118103,-1.116113,4.039265,-2.578689,6.255696,-19.283702,4.217163
22.340000,-10.128949,-1.052865,4.012513,-2.771961,6.396103,-19.372936,4.087344
22.350000,-10.139156,-0.988194,3.983824,-2.966096,6.540311,-19.456796,3.954893
22.360000,-10.148708,-0.922061,3.953188,-3.161048,6.685689,-19.530135,3.821044
22.370000,-10.157591,-0.854472,3.920599,-3.356676,6.828772,-19.586123,3.687018
22.380000,-10.165791,-0.785482,3.886051,-3.552739,6.965120,-19.615882,3.554009
22.390000,-10.173296,-0.715198,3.849543,-3.748896,7.089190,-19.608100,3.423180
22.400000,-10.180092,-0.643773,3.811076,-3.944707,7.194221,-19.548654,3.295649
22.410000,-10.186169,-0.571418,3.770654,-4.139609,7.272116,-19.420258,3.172484
22.420000,-10.191519,-0.498456,3.728290,-4.332803,7.313282,-19.202097,3.054696
22.430000,-10.196137,-0.425310,3.684006,-4.523274,7.306745,-18.869900,2.943228
22.440000,-10.200026,-0.352518,3.637837,-4.709738,7.240342,-18.396312,2.838949
22.450000,-10.203191,-0.280745,3.589830,-4.890631,7.101208,-17.751887,2.742651
22.460000,-10.205647,-0.210779,3.540050,-5.064106,6.876542,-16.906809,2.655039
22.470000,-10.207416,-0.143539,3.488580,-5.228006,6.554742,-15.833564,2.576729
22.480000,-10.208530,-0.080040,3.435529,-5.379940,6.126933,-14.510548,2.508245
22.490000,-10.209033,-0.021368,3.381030,-5.517346,5.588696,-12.926261,2.450011
22.500000,-10.208977,0.031371,3.325240,-5.637603,4.941825,-11.083651,2.402352
22.510000,-10.208429,0.077136,3.268343,-5.738224,4.195753,-9.003649,2.365493
22.520000,-10.207461,0.115014,3.210548,-5.817018,3.368145,-6.726758,2.339554
22.530000,-10.206157,0.144311,3.152081,-5.872297,2.484365,-4.311865,2.324557
22.540000,-10.204605,0.164618,3.093184,-5.903037,1.575639,-1.831811,2.320417
22.550000,-10.202895,0.175855,3.034103,-5.908983,0.676111,0.633722,2.326952
22.560000,-10.201117,0.178283,2.975085,-5.890672,-0.180690,3.006822,2.343882
22.570000,-10.199357,0.172482,2.916366,-5.849382,-0.965207,5.219445,2.370833
22.580000,-10.197692,0.159298,2.858168,-5.786995,-1.654448,7.219605,2.407338
22.590000,-10.196192,0.139762,2.800689,-5.705809,-2.233334,8.974459,2.452846
22.600000,-10.194914,0.115023,2.744106,-5.608370,-2.694828,10.470341,2.506723
22.610000,-10.193905,0.086257,2.688567,-5.497258,-3.039000,11.710273,2.568263
22.620000,-10.193199,0.054615,2.634198,-5.374965,-3.271532,12.710101,2.636689
22.630000,-10.192819,0.021167,2.581098,-5.243776,-3.401979,13.494166,2.711163
22.640000,-10.192778,-0.013123,2.529345,-5.105705,-3.442145,14.091325,2.790795
22.650000,-10.193081,-0.047417,2.479001,-4.962471,-3.404751,14.531750,2.874645
22.660000,-10.193724,-0.081002,2.430108,-4.815495,-3.302443,14.844624,2.961738
22.670000,-10.194697,-0.113289,2.382699,-4.665915,-3.147148,15.056683,3.051069
22.680000,-10.195984,-0.143805,2.336796,-4.514618,-2.949698,15.191447,3.141612
22.690000,-10.197566,-0.172175,2.292411,-4.362277,-2.719678,15.268958,3.232328
22.700000,-10.199419,-0.198117,2.249552,-4.209376,-2.465400,15.305830,3.322177
22.710000,-10.201519,-0.221426,2.208224,-4.056249,-2.193976,15.315510,3.410124
22.720000,-10.203839,-0.241960,2.168427,-3.903119,-1.911450,15.308648,3.495147
22.730000,-10.206349,-0.259634,2.130161,-3.750107,-1.622912,15.293460,3.576249
22.740000,-10.209022,-0.274411,2.093424,-3.597262,-1.332646,15.276115,3.652465
22.750000,-10.211828,-0.286294,2.058215,-3.444576,-1.044254,15.261077,3.722868
22.760000,-10.214738,-0.295315,2.024532,-3.292015,-0.760793,15.251432,3.786580
22.770000,-10.217725,-0.301536,1.992375,-3.139519,-0.484857,15.249136,3.842777
22.780000,-10.220760,-0.305044,1.961742,-2.987007,-0.218646,15.255241,3.890700
22.790000,-10.223817,-0.305946,1.932635,-2.834389,0.035953,15.270086,3.929653
22.800000,-10.226870,-0.304368,1.905055,-2.681578,0.277309,15.293463,3.959019
22.810000,-10.229896,-0.300449,1.879004,-2.528492,0.504011,15.324746,3.978256
22.820000,-10.232872,-0.294342,1.854486,-2.375058,0.714834,15.363007,3.986911
22.830000,-10.235776,-0.286210,1.831505,-2.221212,0.908715,15.407104,3.984613
22.840000,-10.238590,-0.276227,1.810064,-2.066901,1.084741,15.455763,3.971086
22.850000,-10.241295,-0.264576,1.790168,-1.912086,1.242129,15.507648,3.946146
22.860000,-10.243877,-0.251448,1.771824,-1.756741,1.380221,15.561415,3.909702
22.870000,-10.246320,-0.237038,1.755035,-1.600856,1.498477,15.615761,3.861760
22.880000,-10.248614,-0.221547,1.739808,-1.444429,1.596471,15.669469,3.802423
22.890000,-10.250748,-0.205178,1.726148,-1.287473,1.673890,15.721436,3.731886
22.900000,-10.252715,-0.188138,1.714061,-1.130009,1.730528,15.770706,3.650440
22.910000,-10.254509,-0.170636,1.703550,-0.972069,1.766283,15.816486,3.558465
22.920000,-10.256127,-0.152881,1.694621,-0.813691,1.781160,15.858171,3.456431
22.930000,-10.257567,-0.135082,1.687277,-0.654921,1.775260,15.895347,3.344891
22.940000,-10.258829,-0.117446,1.681523,-0.495803,1.748782,15.927803,3.224479
22.950000,-10.259917,-0.100175,1.677362,-0.336383,1.702014,15.955528,3.095903
22.960000,-10.260835,-0.083472,1.674797,-0.176707,1.635324,15.978712,2.959942
22.970000,-10.261589,-0.067533,1.673829,-0.016821,1.549160,15.997741,2.817436
22.980000,-10.262188,-0.052551,1.674461,0.143237,1.444036,16.013182,2.669284
22.990000,-10.262644,-0.038714,1.676694,0.303433,1.320526,16.025776,2.516433
23.000000,-10.262967,-0.026200,1.680530,0.463745,1.179253,16.036420,2.359870
23.010000,-10.263173,-0.015186,1.685969,0.624158,1.020882,16.046150,2.200621
23.020000,-10.263276,-0.005837,1.693013,0.784669,0.846109,16.056123,2.039732
23.030000,-10.263296,0.001684,1.701663,0.945286,0.655652,16.067597,1.878270
23.040000,-10.263249,0.007226,1.711919,1.106031,0.450245,16.081910,1.717311
23.050000,-10.263158,0.010642,1.723784,1.266938,0.230627,16.100459,1.557929
23.060000,-10.263044,0.011794,1.737259,1.428059,-0.002458,16.124674,1.401194
23.070000,-10.262930,0.010550,1.752346,1.589455,-0.248273,16.156000,1.248155
23.080000,-10.262841,0.006788,1.769049,1.751207,-0.506083,16.195867,1.099838
23.090000,-10.262803,0.000391,1.787372,1.913406,-0.775155,16.245666,0.957238
23.100000,-10.262843,-0.008750,1.807319,2.076158,-1.054758,16.306718,0.821305
23.110000,-10.262988,-0.020737,1.828897,2.239582,-1.344149,16.380242,0.692945
23.120000,-10.263267,-0.035663,1.852113,2.403808,-1.642562,16.467308,0.573004
23.130000,-10.263711,-0.053615,1.876977,2.568976,-1.949189,16.568796,0.462271
23.140000,-10.264350,-0.074671,1.903497,2.735234,-2.263149,16.685323,0.361461
23.150000,-10.265215,-0.098899,1.931685,2.902732,-2.583454,16.817176,0.271219
23.160000,-10.266339,-0.126358,1.961556,3.071628,-2.908968,16.964203,0.192109
23.170000,-10.267753,-0.157092,1.993123,3.242068,-3.238330,17.125683,0.124612
23.180000,-10.269492,-0.191132,2.026403,3.414186,-3.569881,17.300162,0.069123
23.190000,-10.271587,-0.228489,2.061413,3.588103,-3.901576,17.485237,0.025943
23.200000,-10.274072,-0.269150,2.098171,3.763900,-4.230840,17.677280,-0.004716
23.210000,-10.276981,-0.313084,2.136697,3.941647,-4.554479,17.871140,-0.022738
23.220000,-10.280345,-0.360215,2.177011,4.121324,-4.868414,18.059655,-0.028102
23.230000,-10.284196,-0.410413,2.219130,4.302814,-5.167474,18.233148,-0.020882
23.240000,-10.288563,-0.463493,2.263072,4.485893,-5.445197,18.378852,-0.001247
23.250000,-10.293474,-0.519211,2.308852,4.670224,-5.693590,18.480270,0.030542
23.260000,-10.298954,-0.577226,2.356478,4.855259,-5.902792,18.516396,0.074131
23.270000,-10.305025,-0.637098,2.405957,5.040249,-6.060905,18.461109,0.129079
23.280000,-10.311701,-0.698239,2.457281,5.224103,-6.153734,18.282562,0.194860
23.290000,-10.318992,-0.759905,2.510431,5.405378,-6.164900,17.943167,0.270868
23.300000,-10.326897,-0.821200,2.565373,5.582277,-6.076268,17.400297,0.356420
23.310000,-10.335410,-0.881034,2.622054,5.752552,-5.868677,16.607936,0.450763
23.320000,-10.344509,-0.938112,2.680393,5.913446,-5.523331,15.519867,0.553082
23.330000,-10.354159,-0.990981,2.740281,6.061812,-5.024109,14.094966,0.662500
23.340000,-10.364309,-1.038048,2.801576,6.194131,-4.360279,12.303854,0.778093
23.350000,-10.374895,-1.077643,2.864098,6.306666,-3.529755,10.136902,0.898891
23.360000,-10.385832,-1.108113,2.927630,6.395660,-2.542166,7.611981,1.023889
23.370000,-10.397022,-1.128024,2.991921,6.457839,-1.420942,4.779759,1.152052
23.380000,-10.408353,-1.136211,3.056689,6.490512,-0.203118,1.723815,1.282328
23.390000,-10.419705,-1.131930,3.121628,6.491950,1.063130,-1.445132,1.413651
23.400000,-10.430949,-1.114972,3.186421,6.461661,2.323541,-4.601383,1.544950
23.410000,-10.441962,-1.085659,3.250757,6.400384,3.524368,-7.620281,1.675163
23.420000,-10.452624,-1.044835,3.314333,6.310062,4.618694,-10.393537,1.803237
23.430000,-10.462825,-0.993759,3.376871,6.193601,5.571410,-12.841272,1.928142
23.440000,-10.472470,-0.933955,3.438129,6.054490,6.361463,-14.917316,2.048877
23.450000,-10.481481,-0.867095,3.497898,5.896537,6.981613,-16.608301,2.164477
23.460000,-10.489794,-0.794873,3.556010,5.723559,7.436244,-17.928060,2.274021
23.470000,-10.497366,-0.718882,3.612332,5.539108,7.738098,-18.909546,2.376640
23.480000,-10.504164,-0.640562,3.666764,5.346351,7.904982,-19.596745,2.471523
23.490000,-10.510173,-0.561165,3.719240,5.147992,7.956903,-20.037811,2.557921
23.500000,-10.515387,-0.481739,3.769713,4.946255,7.913922,-20.280034,2.635156
23.510000,-10.519811,-0.403140,3.818160,4.742910,7.794784,-20.366730,2.702623
23.520000,-10.523455,-0.326044,3.864570,4.539317,7.616145,-20.335631,2.759797
23.530000,-10.526338,-0.250967,3.908949,4.336482,7.392281,-20.218379,2.806236
23.540000,-10.528483,-0.178307,3.951305,4.135145,7.135140,-20.040776,2.841581
23.550000,-10.529914,-0.108344,3.991658,3.935803,6.854473,-19.823307,2.865565
23.560000,-10.530659,-0.041273,4.030029,3.738766,6.558129,-19.581897,2.878006
23.570000,-10.530749,0.022788,4.066442,3.544203,6.252336,-19.328674,2.878816
23.580000,-10.530214,0.083764,4.100922,3.352191,5.942028,-19.072716,2.867998
23.590000,-10.529084,0.141627,4.133494,3.162733,5.631065,-18.820644,2.845644
23.600000,-10.527391,0.196391,4.164184,2.975755,5.322440,-18.577130,2.811936
23.610000,-10.525167,0.248090,4.193017,2.791155,5.018494,-18.345367,2.767142
23.620000,-10.522440,0.296782,4.220015,2.608801,4.721058,-18.127393,2.711618
23.630000,-10.519241,0.342539,4.245200,2.428553,4.431583,-17.924380,2.645798
23.640000,-10.515598,0.385445,4.268593,2.250260,4.151229,-17.736842,2.570194
23.650000,-10.511541,0.425597,4.290211,2.073766,3.880940,-17.564796,2.485394
23.660000,-10.507095,0.463099,4.310073,1.898916,3.621508,-17.407900,2.392051
23.670000,-10.502287,0.498065,4.328195,1.725561,3.373621,-17.265555,2.290880
23.680000,-10.497142,0.530612,4.344589,1.553558,3.137894,-17.136976,2.182654
23.690000,-10.491683,0.560866,4.359270,1.382777,2.914896,-17.021261,2.068196
23.700000,-10.485932,0.588955,4.372248,1.213093,2.705167,-16.917433,1.948368
23.710000,-10.479911,0.615015,4.383535,1.044392,2.509232,-16.824484,1.824073
23.720000,-10.473638,0.639187,4.393139,0.876570,2.327607,-16.741402,1.696236
23.730000,-10.467133,0.661616,4.401069,0.709532,2.160803,-16.667202,1.565808
23.740000,-10.460411,0.682454,4.407332,0.543196,2.009330,-16.600947,1.433748
23.750000,-10.453488,0.701855,4.411935,0.377489,1.873691,-16.541766,1.301022
23.760000,-10.446378,0.719982,4.414884,0.212343,1.754380,-16.488876,1.168591
23.770000,-10.439093,0.737000,4.416183,0.047698,1.651878,-16.441592,1.037407
23.780000,-10.431641,0.753078,4.415839,-0.116502,1.566649,-16.399345,0.908402
23.790000,-10.424033,0.768392,4.413855,-0.280304,1.499131,-16.361690,0.782480
23.800000,-10.416275,0.783121,4.410234,-0.443753,1.449731,-16.328317,0.660513
23.810000,-10.408372,0.797447,4.404981,-0.606888,1.418815,-16.299059,0.543331
23.820000,-10.400327,0.811557,4.398097,-0.769752,1.406703,-16.273892,0.431719
23.830000,-10.392141,0.825643,4.389586,-0.932383,1.413660,-16.252940,0.326405
23.840000,-10.383814,0.839896,4.379450,-1.094824,1.439889,-16.236468,0.228060
23.850000,-10.375342,0.854509,4.367691,-1.257124,1.485524,-16.224881,0.137289
23.860000,-10.366722,0.869675,4.354308,-1.419335,1.550622,-16.218703,0.054628
23.870000,-10.357946,0.885587,4.339304,-1.581516,1.635153,-16.218568,-0.019461
23.880000,-10.349007,0.902440,4.322678,-1.743730,1.738987,-16.225188,-0.084590
23.890000,-10.339894,0.920428,4.304429,-1.906046,1.861884,-16.239322,-0.140456
23.900000,-10.330594,0.939736,4.284556,-2.068540,2.003481,-16.261734,-0.186833
23.910000,-10.321094,0.960554,4.263057,-2.231305,2.163280,-16.293144,-0.223581
23.920000,-10.311377,0.983061,4.239929,-2.394437,2.340617,-16.334155,-0.250645
23.930000,-10.301426,1.007428,4.215167,-2.558032,2.534633,-16.385168,-0.268052
23.940000,-10.291222,1.033813,4.188766,-2.722184,2.744235,-16.446278,-0.275913
23.950000,-10.280743,1.062362,4.160721,-2.886992,2.968062,-16.517147,-0.274423
23.960000,-10.269967,1.093212,4.131024,-3.052550,3.204425,-16.596853,-0.263855
23.970000,-10.258871,1.126475,4.099668,-3.218930,3.451222,-16.683681,-0.244562
23.980000,-10.247430,1.162244,4.066644,-3.386193,3.705877,-16.774909,-0.216970
23.990000,-10.235618,1.200599,4.031941,-3.554406,3.965270,-16.866567,-0.181573
24.000000,-10.223408,1.241569,3.995551,-3.723546,4.225516,-16.953020,-0.138935
24.010000,-10.210776,1.285127,3.957465,-3.893498,4.481832,-17.026591,-0.089677
24.020000,-10.197696,1.331193,3.917677,-4.064052,4.728412,-17.077165,-0.034478
24.030000,-10.184145,1.379634,3.876184,-4.234908,4.958304,-17.091776,0.025938
24.040000,-10.170098,1.430258,3.832981,-4.405670,5.163302,-17.054232,0.090801
24.050000,-10.155534,1.482774,3.788075,-4.575723,5.333716,-16.944637,0.159306
24.060000,-10.140437,1.536778,3.741473,-4.744233,5.458395,-16.739247,0.230622
24.070000,-10.124794,1.591751,3.693196,-4.910108,5.524837,-16.410650,0.303894
24.080000,-10.108600,1.647040,3.643281,-5.071951,5.519525,-15.928432,0.378255
24.090000,-10.091855,1.701856,3.591777,-5.228061,5.428566,-15.260568,0.452831
24.100000,-10.074568,1.755282,3.538748,-5.376440,5.238668,-14.375650,0.526751
24.110000,-10.056758,1.806274,3.484282,-5.514787,4.938510,-13.246211,0.599152
24.120000,-10.038455,1.853659,3.428494,-5.640483,4.520408,-11.852813,0.669190
24.130000,-10.019701,1.896259,3.371523,-5.750886,3.982376,-10.188946,0.736045
24.140000,-10.000550,1.932919,3.313536,-5.843382,3.329693,-8.265101,0.798927
24.150000,-9.981066,1.962529,3.254723,-5.915454,2.575948,-6.111546,0.857088
24.160000,-9.961325,1.984182,3.195301,-5.965037,1.743284,-3.779000,0.909823
24.170000,-9.941412,1.997227,3.135504,-5.990659,0.861048,-1.335505,0.956480
24.180000,-9.921411,2.001345,3.075572,-5.991623,-0.036861,1.139954,0.996465
24.190000,-9.901414,1.996554,3.015753,-5.968020,-0.915368,3.565605,1.029247
24.200000,-9.881508,1.983207,2.956290,-5.920720,-1.741919,5.865892,1.054363
24.210000,-9.861776,1.961981,2.897412,-5.851334,-2.489714,7.979226,1.071422
24.220000,-9.842292,1.933747,2.839330,-5.761921,-3.139593,9.862517,1.080110
24.230000,-9.823121,1.899549,2.782232,-5.654921,-3.680757,11.492624,1.080192
24.240000,-9.804317,1.860500,2.726282,-5.532919,-4.110229,12.864845,1.071514
24.250000,-9.785924,1.817708,2.671615,-5.398456,-4.431454,13.989343,1.054006
24.260000,-9.767972,1.772208,2.618346,-5.253895,-4.652511,14.886698,1.027683
24.270000,-9.750485,1.724954,2.566564,-5.101388,-4.784432,15.583731,0.992644
24.280000,-9.733476,1.676775,2.516339,-4.942790,-4.839619,16.109763,0.949073
24.290000,-9.716950,1.628374,2.467723,-4.779662,-4.830698,16.493919,0.897236
24.300000,-9.700907,1.580334,2.420756,-4.613293,-4.769728,16.763345,0.837481
24.310000,-9.685341,1.533119,2.375465,-4.444704,-4.667700,16.942189,0.770238
24.320000,-9.670241,1.487087,2.331867,-4.274687,-4.534304,17.051163,0.696007
24.330000,-9.655594,1.442507,2.289973,-4.103849,-4.377875,17.107548,0.615366
24.340000,-9.641385,1.399578,2.249791,-3.932654,-4.205460,17.125436,0.528958
24.350000,-9.627597,1.358432,2.211321,-3.761433,-4.022891,17.116050,0.437487
24.360000,-9.614211,1.319143,2.174562,-3.590406,-3.834921,17.088149,0.341718
24.370000,-9.601208,1.281744,2.139512,-3.419719,-3.645384,17.048440,0.242464
24.380000,-9.588569,1.246230,2.106166,-3.249458,-3.457331,17.001958,0.140583
24.390000,-9.576277,1.212577,2.074520,-3.079677,-3.273176,16.952401,0.036973
24.400000,-9.564312,1.180742,2.044570,-2.910401,-3.094786,16.902408,-0.067441
24.410000,-9.552656,1.150659,2.016311,-2.741626,-2.923571,16.853781,-0.171709
24.420000,-9.541293,1.122247,1.989737,-2.573323,-2.760558,16.807685,-0.274867
24.430000,-9.530206,1.095421,1.964843,-2.405466,-2.606490,16.764826,-0.375942
24.440000,-9.519380,1.070088,1.941626,-2.238017,-2.461860,16.725559,-0.473964
24.450000,-9.508800,1.046151,1.920081,-2.070941,-2.326964,16.689995,-0.567971
24.460000,-9.498452,1.023512,1.900206,-1.904202,-2.201944,16.658075,-0.657019
24.470000,-9.488325,1.002076,1.881996,-1.737766,-2.086816,16.629633,-0.740187
24.480000,-9.478407,0.981743,1.865450,-1.571598,-1.981500,16.604434,-0.816587
24.490000,-9.468687,0.962415,1.850564,-1.405668,-1.885841,16.582209,-0.885374
24.500000,-9.459156,0.943995,1.837336,-1.239946,-1.799637,16.562676,-0.945748
24.510000,-9.449805,0.926391,1.825764,-1.074406,-1.722653,16.545557,-0.996963
24.520000,-9.440626,0.909511,1.815847,-0.909027,-1.654635,16.530583,-1.038336
24.530000,-9.431612,0.893269,1.807583,-0.743788,-1.595327,16.517502,-1.069251
24.540000,-9.422759,0.877578,1.800971,-0.578672,-1.544478,16.506076,-1.089162
24.550000,-9.414059,0.862354,1.796009,-0.413663,-1.501857,16.496082,-1.097604
24.560000,-9.405510,0.847515,1.792698,-0.248747,-1.467254,16.487311,-1.094192
24.570000,-9.397108,0.832983,1.791034,-0.083913,-1.440491,16.479561,-1.078629
24.580000,-9.388850,0.818679,1.791019,0.080848,-1.421424,16.472638,-1.050703
24.590000,-9.380734,0.804528,1.792651,0.245542,-1.409943,16.466350,-1.010298
24.600000,-9.372759,0.790456,1.795929,0.410174,-1.405974,16.460505,-0.957389
24.610000,-9.364925,0.776386,1.800854,0.574749,-1.409477,16.454911,-0.892045
24.620000,-9.357231,0.762243,1.807424,0.739269,-1.420441,16.449372,-0.814430
24.630000,-9.349680,0.747952,1.815639,0.903735,-1.438878,16.443685,-0.724800
24.640000,-9.342273,0.733438,1.825499,1.068145,-1.464814,16.437639,-0.623508
24.650000,-9.335012,0.718626,1.837002,1.232492,-1.498279,16.431014,-0.510993
24.660000,-9.327902,0.703441,1.850149,1.396770,-1.539295,16.423570,-0.387784
24.670000,-9.320945,0.687810,1.864938,1.560966,-1.587861,16.415040,-0.254495
24.680000,-9.314147,0.671656,1.881368,1.725069,-1.643936,16.405119,-0.111819
24.690000,-9.307514,0.654908,1.899439,1.889061,-1.707422,16.393446,0.039474
24.700000,-9.301051,0.637490,1.919148,2.052925,-1.778142,16.379574,0.198543
24.710000,-9.294767,0.619328,1.940496,2.216637,-1.855814,16.362945,0.364485
24.720000,-9.288667,0.600358,1.963480,2.380162,-1.940016,16.342834,0.536337
24.730000,-9.282762,0.580516,1.988098,2.543464,-2.030167,16.318300,0.713086
24.740000,-9.277060,0.559741,2.014348,2.706503,-2.125493,16.288120,0.893674
24.750000,-9.271571,0.537986,2.042228,2.869215,-2.224963,16.250683,1.077008
24.760000,-9.266304,0.515219,2.071732,3.031509,-2.327241,16.203882,1.261967
24.770000,-9.261270,0.491427,2.102857,3.193270,-2.430639,16.144981,1.447409
24.780000,-9.256479,0.466610,2.135595,3.354356,-2.533063,16.070470,1.632183
24.790000,-9.251941,0.440786,2.169940,3.514597,-2.631953,15.975889,1.815134
24.800000,-9.247666,0.414000,2.205883,3.673775,-2.724197,15.855619,1.995112
24.810000,-9.243664,0.386338,2.243411,3.831596,-2.806036,15.702648,2.170982
24.820000,-9.239942,0.357926,2.282510,3.987696,-2.873010,15.508364,2.341633
24.830000,-9.236508,0.328942,2.323158,4.141600,-2.919871,15.262319,2.505984
24.840000,-9.233364,0.299617,2.365332,4.292727,-2.940570,14.952089,2.662994
24.850000,-9.230515,0.270242,2.409001,4.440375,-2.928268,14.563196,2.811669
24.860000,-9.227959,0.241186,2.454125,4.583674,-2.875374,14.079161,2.951070
24.870000,-9.225689,0.212897,2.500657,4.721582,-2.773731,13.481828,3.080318
24.880000,-9.223696,0.185902,2.548535,4.852869,-2.614930,12.751992,3.198606
24.890000,-9.221965,0.160816,2.597687,4.976117,-2.390781,11.870459,3.305198
24.900000,-9.220471,0.138329,2.648025,5.089713,-2.093980,10.819584,3.399438
24.910000,-9.219187,0.119198,2.699443,5.191895,-1.718995,9.585366,3.480758
24.920000,-9.218074,0.104219,2.751819,5.280784,-1.263056,8.159865,3.548675
24.930000,-9.217086,0.094204,2.805008,5.354455,-0.727219,6.543857,3.602801
24.940000,-9.216170,0.089923,2.858851,5.411063,-0.117312,4.749239,3.642843
24.950000,-9.215266,0.092067,2.913167,5.448928,0.555510,2.800564,3.668605
24.960000,-9.214306,0.101188,2.967762,5.466683,1.274738,0.735291,3.679990
24.970000,-9.213218,0.117647,3.022431,5.463405,2.019230,-1.397826,3.677001
24.980000,-9.211928,0.141576,3.076959,5.438690,2.764679,-3.542152,3.659740
24.990000,-9.210362,0.172858,3.131133,5.392725,3.485665,-5.638116,3.628406
25.000000,-9.208447,0.211127,3.184745,5.326279,4.157973,-7.628826,3.583296
25.010000,-9.206118,0.255787,3.237595,5.240660,4.760716,-9.465220,3.524800
25.020000,-9.203313,0.306054,3.289500,5.137617,5.277982,-11.110069,3.453399
25.030000,-9.199981,0.361026,3.340296,5.019179,5.699667,-12.539991,3.369660
25.040000,-9.196080,0.419716,3.389840,4.887562,6.021548,-13.745538,3.274233
25.050000,-9.191578,0.481127,3.438011,4.745008,6.244670,-14.729665,3.167844
25.060000,-9.186452,0.544297,3.484711,4.593667,6.374289,-15.505104,3.051290
25.070000,-9.180689,0.608329,3.529861,4.435536,6.418682,-16.091413,2.925433
25.080000,-9.174285,0.672420,3.573405,4.272391,6.387941,-16.512064,2.791191
25.090000,-9.167243,0.735874,3.615298,4.105764,6.292955,-16.791985,2.649534
25.100000,-9.159571,0.798101,3.655513,3.936940,6.144634,-16.955732,2.501473
25.110000,-9.151286,0.858622,3.694033,3.766963,5.953355,-17.026210,2.348052
25.120000,-9.142406,0.917058,3.730851,3.596655,5.728622,-17.023937,2.190341
25.130000,-9.132953,0.973113,3.765967,3.426661,5.478924,-16.966727,2.029429
25.140000,-9.122952,1.026577,3.799387,3.257455,5.211663,-16.869629,1.866411
25.150000,-9.112430,1.077304,3.831120,3.089373,4.933197,-16.745072,1.702381
25.160000,-9.101416,1.125217,3.861178,2.922623,4.648907,-16.603087,1.538425
25.170000,-9.089936,1.170282,3.889577,2.757334,4.363325,-16.451635,1.375611
25.180000,-9.078020,1.212500,3.916331,2.593582,4.080252,-16.296909,1.214977
25.190000,-9.065695,1.251909,3.941454,2.431383,3.802846,-16.143605,1.057530
25.200000,-9.052990,1.288581,3.964963,2.270701,3.533712,-15.995180,0.904231
25.210000,-9.039932,1.322614,3.986873,2.111464,3.274999,-15.854088,0.755990
25.220000,-9.026547,1.354119,4.007197,1.953593,3.028490,-15.721992,0.613660
25.230000,-9.012858,1.383229,4.025949,1.796990,2.795650,-15.599922,0.478027
25.240000,-8.998890,1.410085,4.043141,1.641554,2.577682,-15.488421,0.349806
25.250000,-8.984663,1.434838,4.058783,1.487182,2.375566,-15.387659,0.229636
25.260000,-8.970199,1.457652,4.072887,1.333766,2.190093,-15.297527,0.118070
25.270000,-8.955516,1.478696,4.085462,1.181199,2.021888,-15.217717,0.015577
25.280000,-8.940631,1.498146,4.096514,1.029379,1.871436,-15.147783,-0.077466
25.290000,-8.925558,1.516183,4.106051,0.878212,1.739094,-15.087197,-0.160776
25.300000,-8.910311,1.532990,4.114080,0.727606,1.625103,-15.035384,-0.234166
25.310000,-8.894902,1.548749,4.120605,0.577477,1.529598,-14.991755,-0.297545
25.320000,-8.879339,1.563646,4.125631,0.427746,1.452615,-14.955733,-0.350924
