time_s,cart_pos_m,cart_vel_mps,pendulum_angle_wrapped_rad,pendulum_ang_vel_radps,cart_accel_mps2,pendulum_ang_accel_radps2,applied_force_N,mass_matrix_11,mass_matrix_12,mass_matrix_22
11.360000,-1.410358,0.150518,1.445152,-4.988009,4.299788,-17.119156,2.700656,2.500000,0.037594,0.180000
11.380000,-1.406454,0.241445,1.341927,-5.336538,4.791878,-17.735591,2.451755,2.500000,0.068063,0.180000
11.400000,-1.400635,0.342064,1.231609,-5.697327,5.265163,-18.338180,2.149410,2.500000,0.099816,0.180000
11.420000,-1.392711,0.451697,1.113957,-6.069494,5.684221,-18.852308,1.797453,2.500000,0.132334,0.180000
11.440000,-1.382518,0.568715,0.988772,-6.450010,5.993871,-19.149544,1.400789,2.500000,0.164915,0.180000
11.460000,-1.369933,0.690186,0.855942,-6.832675,6.113520,-19.026432,0.965313,2.500000,0.196652,0.180000
11.480000,-1.354912,0.811273,0.715522,-7.206340,5.934824,-18.191313,0.497816,2.500000,0.226425,0.180000
11.500000,-1.337532,0.924755,0.567865,-7.553210,5.331950,-16.285420,0.005866,2.500000,0.252915,0.180000
11.520000,-1.318037,1.020977,0.413739,-7.848345,4.196652,-12.977541,-0.502334,2.500000,0.274687,0.180000
11.540000,-1.296882,1.088866,0.254473,-8.062109,2.503128,-8.153405,-1.018092,2.500000,0.290339,0.180000
11.560000,-1.274741,1.118176,0.091988,-8.166353,0.376238,-2.126302,-1.532396,2.500000,0.298732,0.180000
11.580000,-1.252454,1.102900,-0.071335,-8.144273,-1.899116,4.322474,-2.036081,2.500000,0.299237,0.180000
11.600000,-1.230920,1.043583,-0.232946,-7.997227,-3.972512,10.216341,-2.520008,2.500000,0.291897,0.180000
11.620000,-1.210958,0.947189,-0.390516,-7.744381,-5.573590,14.813828,-2.975247,2.500000,0.277414,0.180000
11.640000,-1.193207,0.824519,-0.542212,-7.415133,-6.597502,17.855820,-3.393246,2.500000,0.256971,0.180000
11.660000,-1.178077,0.686874,-0.686813,-7.039514,-7.086441,19.500040,-3.766010,2.500000,0.231981,0.180000
11.680000,-1.165768,0.543849,-0.823649,-6.642086,-7.157585,20.101403,-4.086259,2.500000,0.203865,0.180000
11.700000,-1.156311,0.402493,-0.952467,-6.239942,-6.939453,20.027140,-4.347574,2.500000,0.173902,0.180000
11.720000,-1.149625,0.267478,-1.073286,-5.843539,-6.539420,19.569392,-4.544536,2.500000,0.143172,0.180000
11.740000,-1.145551,0.141603,-1.186284,-5.458363,-6.035387,18.929342,-4.672838,2.500000,0.112532,0.180000
11.760000,-1.143890,0.026405,-1.291711,-5.086729,-5.479323,18.233089,-4.729374,2.500000,0.082643,0.180000
11.780000,-1.144419,-0.077438,-1.389845,-4.728931,-4.903737,17.553889,-4.712316,2.500000,0.053989,0.180000
11.800000,-1.146910,-0.169750,-1.480956,-4.384180,-4.327970,16.931234,-4.621153,2.500000,0.026916,0.180000
11.820000,-1.151133,-0.250632,-1.565291,-4.051167,-3.762914,16.384279,-4.456713,2.500000,0.001652,0.180000
11.840000,-1.156861,-0.320372,-1.643070,-3.728261,-3.214144,15.920491,-4.221154,2.500000,-0.021663,0.180000
11.860000,-1.163876,-0.379324,-1.714478,-3.413784,-2.684201,15.540950,-3.917933,2.500000,-0.042956,0.180000
11.880000,-1.171965,-0.427872,-1.779666,-3.106075,-2.173967,15.243344,-3.551743,2.500000,-0.062206,0.180000
11.900000,-1.180924,-0.466415,-1.838755,-2.803532,-1.683564,15.023612,-3.128430,2.500000,-0.079429,0.180000
11.920000,-1.190557,-0.495347,-1.891832,-2.504644,-1.212962,14.876749,-2.654887,2.500000,-0.094665,0.180000
11.940000,-1.200676,-0.515066,-1.938956,-2.208012,-0.762349,14.797129,-2.138924,2.500000,-0.107970,0.180000
11.960000,-1.211101,-0.525978,-1.980159,-1.912352,-0.332370,14.778592,-1.589120,2.500000,-0.119407,0.180000
11.980000,-1.221660,-0.528508,-2.015449,-1.616508,0.075735,14.814424,-1.014665,2.500000,-0.129043,0.180000
12.000000,-1.232189,-0.523108,-2.044811,-1.319461,0.460050,14.897289,-0.425182,2.500000,-0.136939,0.180000
12.020000,-1.242534,-0.510279,-2.068213,-1.020354,0.817967,15.019175,0.169455,2.500000,-0.143147,0.180000
12.040000,-1.252554,-0.490586,-2.085607,-0.718492,1.146198,15.171401,0.759309,2.500000,-0.147711,0.180000
12.060000,-1.262116,-0.464656,-2.096931,-0.413358,1.440819,15.344690,1.334567,2.500000,-0.150658,0.180000
12.080000,-1.271103,-0.433207,-2.102117,-0.104629,1.697352,15.529303,1.885731,2.500000,-0.152002,0.180000
12.100000,-1.279413,-0.397049,-2.101091,0.207823,1.910877,15.715288,2.403791,2.500000,-0.151736,0.180000
12.120000,-1.286960,-0.357093,-2.093780,0.523927,2.076177,15.892846,2.880400,2.500000,-0.149840,0.180000
12.140000,-1.293678,-0.314359,-2.080112,0.843420,2.187924,16.052813,3.308026,2.500000,-0.146274,0.180000
12.160000,-1.299523,-0.269968,-2.060023,1.165867,2.240912,16.187257,3.680091,2.500000,-0.140983,0.180000
12.180000,-1.304474,-0.225146,-2.033461,1.490700,2.230313,16.290173,3.991092,2.500000,-0.133900,0.180000
12.200000,-1.308535,-0.181205,-2.000384,1.817248,2.151973,16.358214,4.236695,2.500000,-0.124949,0.180000
12.220000,-1.311738,-0.139541,-1.960764,2.144793,2.002712,16.391376,4.413810,2.500000,-0.114048,0.180000
12.240000,-1.314141,-0.101587,-1.914590,2.472685,1.780562,16.393507,4.520637,2.500000,-0.101118,0.180000
12.260000,-1.315836,-0.068807,-1.861858,2.800380,1.485013,16.372569,4.556688,2.500000,-0.086091,0.180000
12.280000,-1.316938,-0.042667,-1.802578,3.127517,1.117169,16.340490,4.522778,2.500000,-0.068914,0.180000
12.300000,-1.317596,-0.024585,-1.736762,3.454026,0.679824,16.312523,4.420999,2.500000,-0.049561,0.180000
12.320000,-1.317984,-0.015907,-1.664420,3.780161,0.177546,16.306059,4.254656,2.500000,-0.028046,0.180000
12.340000,-1.318303,-0.017873,-1.585554,4.106531,-0.383202,16.338795,4.028189,2.500000,-0.004427,0.180000
12.360000,-1.318777,-0.031568,-1.500151,4.434078,-0.993750,16.426127,3.747068,2.500000,0.021176,0.180000
12.380000,-1.319650,-0.057879,-1.408175,4.764005,-1.642569,16.577517,3.417667,2.500000,0.048572,0.180000
12.400000,-1.321181,-0.097422,-1.309566,5.097597,-2.314019,16.791360,3.047123,2.500000,0.077481,0.180000
12.420000,-1.323637,-0.150448,-1.204239,5.435951,-2.986299,17.047650,2.643182,2.500000,0.107521,0.180000
12.440000,-1.327286,-0.216668,-1.092094,5.779448,-3.628207,17.297575,2.214028,2.500000,0.138188,0.180000
12.460000,-1.332386,-0.295079,-0.973032,6.127208,-4.195154,17.449868,1.768114,2.500000,0.168839,0.180000
12.480000,-1.339158,-0.383575,-0.846997,6.475858,-4.624338,17.354981,1.313981,2.500000,0.198671,0.180000
12.500000,-1.347772,-0.478585,-0.714038,6.818325,-4.832443,16.794118,0.860081,2.500000,0.226717,0.180000
12.520000,-1.358309,-0.574732,-0.574385,7.142636,-4.720760,15.488595,0.414607,2.500000,0.251858,0.180000
12.540000,-1.370720,-0.664651,-0.428571,7.431000,-4.195380,13.154514,-0.014675,2.500000,0.272868,0.180000
12.560000,-1.384794,-0.739444,-0.277536,7.660758,-3.208243,9.622138,-0.420578,2.500000,0.288520,0.180000
12.580000,-1.400137,-0.790199,-0.122689,7.808475,-1.808705,4.992778,-0.796634,2.500000,0.297745,0.180000
12.600000,-1.416196,-0.810175,0.034133,7.856157,-0.168973,-0.276511,-1.137215,2.500000,0.299825,0.180000
12.620000,-1.432323,-0.797062,0.190848,7.797836,1.455027,-5.482467,-1.437633,2.500000,0.294553,0.180000
12.640000,-1.447876,-0.753732,0.345393,7.641811,2.819104,-9.956590,-1.694224,2.500000,0.282283,0.180000
12.660000,-1.462316,-0.687035,0.495994,7.407077,3.777027,-13.317535,-1.904397,2.500000,0.263849,0.180000
12.680000,-1.475259,-0.605551,0.641307,7.116829,4.302473,-15.527333,-2.066672,2.500000,0.240394,0.180000
12.700000,-1.486494,-0.517438,0.780441,6.792394,4.453845,-16.778604,-2.180682,2.500000,0.213181,0.180000
12.720000,-1.495957,-0.429270,0.912886,6.450250,4.324360,-17.344280,-2.247155,2.500000,0.183439,0.180000
12.740000,-1.503696,-0.345715,1.038408,6.101496,4.006458,-17.476528,-2.267870,2.500000,0.152278,0.180000
12.760000,-1.509836,-0.269758,1.156947,5.752792,3.575894,-17.366390,-2.245592,2.500000,0.120641,0.180000
12.780000,-1.514548,-0.203054,1.268543,5.407597,3.088683,-17.141182,-2.183980,2.500000,0.089302,0.180000
12.800000,-1.518025,-0.146324,1.373284,5.067392,2.583931,-16.877197,-2.087484,2.500000,0.058869,0.180000
12.820000,-1.520468,-0.099639,1.471274,4.732498,2.087897,-16.614845,-1.961217,2.500000,0.029807,0.180000
12.840000,-1.522075,-0.062633,1.562618,4.402667,1.617679,-16.371503,-1.810819,2.500000,0.002454,0.180000
12.860000,-1.523034,-0.034685,1.647412,4.077481,1.183982,-16.150998,-1.642304,2.500000,-0.022962,0.180000
12.880000,-1.523518,-0.014991,1.725745,3.756497,0.792911,-15.950169,-1.461911,2.500000,-0.046299,0.180000
12.900000,-1.523683,-0.002665,1.797698,3.439382,0.447232,-15.763238,-1.275936,2.500000,-0.067488,0.180000
12.920000,-1.523667,0.003203,1.863345,3.125913,0.147171,-15.584584,-1.090577,2.500000,-0.086518,0.180000
12.940000,-1.523591,0.003514,1.922758,2.815969,-0.108989,-15.410340,-0.911781,2.500000,-0.103422,0.180000
12.960000,-1.523558,-0.000885,1.976006,2.509480,-0.324428,-15.239126,-0.745091,2.500000,-0.118264,0.180000
12.980000,-1.523653,-0.009219,2.023159,2.206376,-0.503340,-15.072140,-0.595511,2.500000,-0.131128,0.180000
13.000000,-1.523948,-0.020807,2.064283,1.906544,-0.650510,-14.912801,-0.467383,2.500000,-0.142110,0.180000
13.020000,-1.524503,-0.035061,2.099442,1.609780,-0.770894,-14.766098,-0.364282,2.500000,-0.151309,0.180000
13.040000,-1.525365,-0.051496,2.128693,1.315777,-0.869237,-14.637819,-0.288928,2.500000,-0.158821,0.180000
13.060000,-1.526575,-0.069712,2.152088,1.024106,-0.949729,-14.533743,-0.243120,2.500000,-0.164731,0.180000
13.080000,-1.528164,-0.089388,2.169669,0.734232,-1.015726,-14.458928,-0.227696,2.500000,-0.169114,0.180000
13.100000,-1.530158,-0.110260,2.181465,0.445529,-1.069531,-14.417119,-0.242513,2.500000,-0.172025,0.180000
13.120000,-1.532580,-0.132096,2.187494,0.157314,-1.112252,-14.410323,-0.286449,2.500000,-0.173503,0.180000
13.140000,-1.535447,-0.154675,2.187756,-0.131119,-1.143721,-14.438579,-0.357441,2.500000,-0.173568,0.180000
13.160000,-1.538771,-0.177760,2.182243,-0.420451,-1.162486,-14.499896,-0.452530,2.500000,-0.172216,0.180000
13.180000,-1.542559,-0.201072,2.170928,-0.711309,-1.165863,-14.590391,-0.567941,2.500000,-0.169425,0.180000
13.200000,-1.546813,-0.224267,2.153777,-1.004225,-1.150056,-14.704603,-0.699178,2.500000,-0.165154,0.180000
13.220000,-1.551526,-0.246915,2.130743,-1.299608,-1.110331,-14.835989,-0.841141,2.500000,-0.159342,0.180000
13.240000,-1.556682,-0.268485,2.101774,-1.597733,-1.041264,-14.977594,-0.988249,2.500000,-0.151913,0.180000
13.260000,-1.562254,-0.288331,2.066814,-1.898735,-0.937036,-15.122844,-1.134593,2.500000,-0.142778,0.180000
13.280000,-1.568199,-0.305693,2.025805,-2.202635,-0.791771,-15.266436,-1.274079,2.500000,-0.131841,0.180000
13.300000,-1.574459,-0.319692,1.978690,-2.509364,-0.599909,-15.405236,-1.400592,2.500000,-0.119003,0.180000
13.320000,-1.580958,-0.329345,1.925413,-2.818808,-0.356583,-15.539059,-1.508154,2.500000,-0.104169,0.180000
13.340000,-1.587597,-0.333586,1.865920,-3.130910,-0.057951,-15.671220,-1.591085,2.500000,-0.087257,0.180000
13.360000,-1.594258,-0.331279,1.800158,-3.445694,0.298459,-15.808726,-1.644153,2.500000,-0.068207,0.180000
13.380000,-1.600797,-0.321256,1.728073,-3.763364,0.713471,-15.961949,-1.662722,2.500000,-0.046989,0.180000
13.400000,-1.607049,-0.302355,1.649602,-4.084361,1.185967,-16.143650,-1.642885,2.500000,-0.023617,0.180000
13.420000,-1.612824,-0.273459,1.564672,-4.409386,1.712477,-16.367174,-1.581575,2.500000,0.001837,0.180000
13.440000,-1.617913,-0.233538,1.473193,-4.739403,2.286561,-16.643553,-1.476673,2.500000,0.029235,0.180000
13.460000,-1.622087,-0.181745,1.375055,-5.075519,2.897676,-16.977076,-1.327078,2.500000,0.058348,0.180000
13.480000,-1.625100,-0.117497,1.270125,-5.418797,3.529334,-17.358593,-1.132766,2.500000,0.088848,0.180000
13.500000,-1.626702,-0.040600,1.158250,-5.769974,4.156289,-17.755676,-0.894817,2.500000,0.120283,0.180000
13.520000,-1.626643,0.048477,1.039275,-6.128694,4.740068,-18.098440,-0.615427,2.500000,0.152054,0.180000
13.540000,-1.624691,0.148337,0.913067,-6.492718,5.223806,-18.261476,-0.297882,2.500000,0.183397,0.180000
13.560000,-1.620655,0.256234,0.779565,-6.856646,5.527415,-18.045568,0.053486,2.500000,0.213366,0.180000
13.580000,-1.614418,0.367550,0.638869,-7.210179,5.547397,-17.171449,0.433367,2.500000,0.240831,0.180000
13.600000,-1.605975,0.475474,0.491335,-7.536913,5.170398,-15.311921,0.835571,2.500000,0.264511,0.180000
13.620000,-1.595481,0.571127,0.337720,-7.814233,4.309808,-12.194621,1.253137,2.500000,0.283054,0.180000
13.640000,-1.583279,0.644602,0.179271,-8.015933,2.964603,-7.777233,1.678473,2.500000,0.295192,0.180000
13.660000,-1.569902,0.687350,0.017743,-8.118869,1.270587,-2.407402,2.103506,2.500000,0.299953,0.180000
13.680000,-1.556021,0.694840,-0.144738,-8.110632,-0.510661,3.200422,2.519844,2.500000,0.296863,0.180000
13.700000,-1.542337,0.668321,-0.305960,-7.994706,-2.085411,8.239034,2.918951,2.500000,0.286067,0.180000
13.720000,-1.529473,0.614227,-0.463925,-7.788668,-3.244514,12.151957,3.292327,2.500000,0.268291,0.180000
13.740000,-1.517890,0.541802,-0.617071,-7.517221,-3.918365,14.787123,3.631692,2.500000,0.244673,0.180000
13.760000,-1.507860,0.460441,-0.764340,-7.204629,-4.151838,16.310127,3.929167,2.500000,0.216552,0.180000
13.780000,-1.499479,0.377995,-0.905112,-6.870210,-4.045321,17.023150,4.177445,2.500000,0.185279,0.180000
13.800000,-1.492709,0.300172,-1.039092,-6.527095,-3.706546,17.224838,4.369964,2.500000,0.152101,0.180000
13.820000,-1.487416,0.230669,-1.166191,-6.183065,-3.226798,17.146946,4.501051,2.500000,0.118097,0.180000
13.840000,-1.483412,0.171576,-1.286435,-5.842035,-2.675058,16.944188,4.566067,2.500000,0.084163,0.180000
13.860000,-1.480477,0.123814,-1.399903,-5.505514,-2.100646,16.707236,4.561516,2.500000,0.051019,0.180000
13.880000,-1.478383,0.087470,-1.506687,-5.173673,-1.538071,16.480641,4.485145,2.500000,0.019220,0.180000
13.900000,-1.476906,0.062049,-1.606878,-4.846119,-1.011479,16.278545,4.336009,2.500000,-0.010822,0.180000
13.920000,-1.475834,0.046656,-1.700557,-4.522393,-0.537863,16.096547,4.114519,2.500000,-0.038819,0.180000
13.940000,-1.474980,0.040102,-1.787797,-4.202220,-0.129041,15.920248,3.822454,2.500000,-0.064591,0.180000
13.960000,-1.474181,0.041009,-1.868670,-3.885667,0.207195,15.731339,3.462954,2.500000,-0.088046,0.180000
13.980000,-1.473300,0.047877,-1.943251,-3.573170,0.466511,15.511935,3.040475,2.500000,-0.109171,0.180000
14.000000,-1.472236,0.059148,-2.011629,-3.265491,0.647735,15.247527,2.560728,2.500000,-0.128008,0.180000
14.020000,-1.470915,0.073277,-2.073909,-2.963630,0.752622,14.928805,2.030582,2.500000,-0.144647,0.180000
14.040000,-1.469296,0.088773,-2.130220,-2.668725,0.785565,14.552450,1.457948,2.500000,-0.159209,0.180000
14.060000,-1.467365,0.104263,-2.180712,-2.381903,0.753220,14.121104,0.851639,2.500000,-0.171840,0.180000
14.080000,-1.465134,0.118523,-2.225557,-2.104195,0.664003,13.642644,0.221213,2.500000,-0.182691,0.180000
14.100000,-1.462639,0.130508,-2.264947,-1.836432,0.527560,13.129066,-0.423202,2.500000,-0.191920,0.180000
14.120000,-1.459934,0.139379,-2.299085,-1.579168,0.354216,12.595187,-1.071098,2.500000,-0.199678,0.180000
14.140000,-1.457089,0.144501,-2.328185,-1.332651,0.154475,12.057323,-1.711781,2.500000,-0.206108,0.180000
14.160000,-1.454182,0.145451,-2.352462,-1.096790,-0.061405,11.532173,-2.334572,2.500000,-0.211339,0.180000
14.180000,-1.451300,0.142002,-2.372125,-0.871171,-0.283745,11.035882,-2.929011,2.500000,-0.215484,0.180000
14.200000,-1.448532,0.134117,-2.387372,-0.655063,-0.503695,10.583358,-3.485056,2.500000,-0.218642,0.180000
14.220000,-1.445964,0.121923,-2.398384,-0.447456,-0.713409,10.187817,-3.993270,2.500000,-0.220890,0.180000
14.240000,-1.443682,0.105694,-2.405319,-0.247095,-0.906159,9.860473,-4.445009,2.500000,-0.222293,0.180000
14.260000,-1.441761,0.085827,-2.408307,-0.052522,-1.076417,9.610371,-4.832579,2.500000,-0.222894,0.180000
14.280000,-1.440269,0.062816,-2.407447,0.137880,-1.219907,9.444289,-5.149390,2.500000,-0.222721,0.180000
14.300000,-1.439265,0.037229,-2.402808,0.325840,-1.333650,9.366679,-5.390076,2.500000,-0.221786,0.180000
14.320000,-1.438793,0.009680,-2.394418,0.513152,-1.415993,9.379633,-5.550601,2.500000,-0.220084,0.180000
14.340000,-1.438887,-0.019199,-2.382274,0.701628,-1.466646,9.482848,-5.628332,2.500000,-0.217592,0.180000
14.360000,-1.439566,-0.048782,-2.366333,0.893050,-1.486707,9.673611,-5.622092,2.500000,-0.214272,0.180000
14.380000,-1.440839,-0.078480,-2.346521,1.089122,-1.478680,9.946792,-5.532172,2.500000,-0.210070,0.180000
14.400000,-1.442702,-0.107767,-2.322727,1.291422,-1.446473,10.294886,-5.360333,2.500000,-0.204915,0.180000
14.420000,-1.445144,-0.136213,-2.294813,1.501352,-1.395372,10.708133,-5.109759,2.500000,-0.198720,0.180000
14.440000,-1.448143,-0.163500,-2.262614,1.720103,-1.331964,11.174751,-4.785000,2.500000,-0.191381,0.180000
14.460000,-1.451675,-0.189460,-2.225944,1.948609,-1.264003,11.681321,-4.391876,2.500000,-0.182783,0.180000
14.480000,-1.455713,-0.214088,-2.184600,2.187526,-1.200200,12.213367,-3.937365,2.500000,-0.172794,0.180000
14.500000,-1.460231,-0.237558,-2.138371,2.437215,-1.149919,12.756136,-3.429464,2.500000,-0.161276,0.180000
14.520000,-1.465210,-0.260239,-2.087039,2.697749,-1.122793,13.295553,-2.877031,2.500000,-0.148085,0.180000
14.540000,-1.470639,-0.282687,-2.030390,2.968932,-1.128233,13.819299,-2.289618,2.500000,-0.133075,0.180000
14.560000,-1.476521,-0.305644,-1.968214,3.250351,-1.174894,14.317861,-1.677281,2.500000,-0.116111,0.180000
14.580000,-1.482874,-0.330006,-1.900311,3.541440,-1.270084,14.785396,-1.050393,2.500000,-0.097075,0.180000
14.600000,-1.489737,-0.356806,-1.826496,3.841550,-1.419156,15.220180,-0.419440,2.500000,-0.075877,0.180000
14.620000,-1.497170,-0.387154,-1.746593,4.150040,-1.624907,15.624363,0.205171,2.500000,-0.052468,0.180000
14.640000,-1.505254,-0.422178,-1.660442,4.466351,-1.886939,16.002797,0.813310,2.500000,-0.026858,0.180000
14.660000,-1.514095,-0.462973,-1.567890,4.790011,-2.200876,16.360590,1.395307,2.500000,0.000872,0.180000
14.680000,-1.523818,-0.510502,-1.468795,5.120654,-2.557370,16.699024,1.942131,2.500000,0.030547,0.180000
14.700000,-1.534565,-0.565450,-1.363021,5.457794,-2.940450,17.009293,2.445553,2.500000,0.061885,0.180000
14.720000,-1.546488,-0.628122,-1.250446,5.800624,-3.325288,17.263413,2.898281,2.500000,0.094470,0.180000
14.740000,-1.559740,-0.698238,-1.130967,6.147588,-3.675000,17.401811,3.294091,2.500000,0.127736,0.180000
14.760000,-1.574459,-0.774546,-1.004536,6.495258,-3.936078,17.317359,3.627926,2.500000,0.160944,0.180000
14.780000,-1.590747,-0.854601,-0.871192,6.837657,-4.035362,16.840053,3.895965,2.500000,0.193175,0.180000
14.800000,-1.608641,-0.934264,-0.731131,7.164657,-3.880009,15.731014,4.095680,2.500000,0.223326,0.180000
14.820000,-1.628075,-1.007429,-0.584810,7.460811,-3.368611,13.707208,4.225855,2.500000,0.250145,0.180000
14.840000,-1.648841,-1.066082,-0.433044,7.705161,-2.421304,10.524041,4.286584,2.500000,0.272308,0.180000
14.860000,-1.670562,-1.101295,-0.277109,7.873587,-1.030436,6.124847,4.279238,2.500000,0.288555,0.180000
14.880000,-1.692683,-1.105070,-0.118758,7.943865,0.690772,0.793948,4.206415,2.500000,0.297887,0.180000
14.900000,-1.714524,-1.073016,0.039903,7.903359,2.506464,-4.826361,4.071855,2.500000,0.299761,0.180000
14.920000,-1.735370,-1.006095,0.196649,7.754182,4.132863,-9.949884,3.880341,2.500000,0.294218,0.180000
14.940000,-1.754576,-0.910463,0.349453,7.512774,5.349671,-13.975213,3.637579,2.500000,0.281868,0.180000
14.960000,-1.771659,-0.795458,0.496712,7.204035,6.067736,-16.682178,3.350059,2.500000,0.263746,0.180000
14.980000,-1.786331,-0.670886,0.637337,6.853510,6.318527,-18.192681,3.024908,2.500000,0.241105,0.180000
15.000000,-1.798488,-0.545185,0.770716,6.482330,6.199446,-18.802807,2.669721,2.500000,0.215224,0.180000
15.020000,-1.808173,-0.424628,0.896593,6.105268,5.821841,-18.830079,2.292403,2.500000,0.187283,0.180000
15.040000,-1.815535,-0.313386,1.014948,5.731266,5.282241,-18.533974,1.900989,2.500000,0.158299,0.180000
15.060000,-1.820787,-0.213928,1.125895,5.364840,4.653528,-18.096267,1.503482,2.500000,0.129111,0.180000
15.080000,-1.824179,-0.127495,1.229603,5.007587,3.986664,-17.630829,1.107680,2.500000,0.100383,0.180000
15.100000,-1.825977,-0.054486,1.326258,4.659361,3.315818,-17.201553,0.721024,2.500000,0.072632,0.180000
15.120000,-1.826447,0.005263,1.416031,4.319075,2.663434,-16.838854,0.350447,2.500000,0.046245,0.180000
15.140000,-1.825851,0.052275,1.499065,3.985294,2.044260,-16.552141,0.002245,2.500000,0.021501,0.180000
15.160000,-1.824436,0.087320,1.575476,3.656504,1.467994,-16.338372,-0.318042,2.500000,-0.001404,0.180000
15.180000,-1.822432,0.111324,1.645349,3.331337,0.941060,-16.187761,-0.605726,2.500000,-0.022345,0.180000
15.200000,-1.820050,0.125319,1.708746,3.008657,0.467636,-16.087500,-0.857049,2.500000,-0.041254,0.180000
15.220000,-1.817479,0.130403,1.765706,2.687592,0.050248,-16.024195,-1.069233,2.500000,-0.058103,0.180000
15.240000,-1.814886,0.127711,1.816256,2.367527,-0.309885,-15.985425,-1.240515,2.500000,-0.072901,0.180000
15.260000,-1.812414,0.118390,1.860411,2.048079,-0.612641,-15.960686,-1.370153,2.500000,-0.085675,0.180000
15.280000,-1.810186,0.103583,1.898182,1.729060,-0.858831,-15.941879,-1.458413,2.500000,-0.096471,0.180000
15.300000,-1.808300,0.084404,1.929576,1.410406,-1.050048,-15.923439,-1.506527,2.500000,-0.105340,0.180000
15.320000,-1.806832,0.061933,1.954601,1.092142,-1.188487,-15.902201,-1.516639,2.500000,-0.112335,0.180000
15.340000,-1.805838,0.037199,1.973265,0.774342,-1.276755,-15.877073,-1.491724,2.500000,-0.117507,0.180000
15.360000,-1.805353,0.011178,1.985578,0.457082,-1.317672,-15.848605,-1.435493,2.500000,-0.120897,0.180000
15.380000,-1.805393,-0.015211,1.991552,0.140409,-1.314083,-15.818525,-1.352282,2.500000,-0.122535,0.180000
15.400000,-1.805958,-0.041106,1.991198,-0.175665,-1.268676,-15.789291,-1.246927,2.500000,-0.122438,0.180000
15.420000,-1.807029,-0.065696,1.984529,-0.491187,-1.183843,-15.763728,-1.124633,2.500000,-0.120609,0.180000
15.440000,-1.808572,-0.088211,1.971554,-0.806258,-1.061583,-15.744753,-0.990838,2.500000,-0.117035,0.180000
15.460000,-1.810539,-0.107919,1.952281,-1.121040,-0.903443,-15.735232,-0.851063,2.500000,-0.111690,0.180000
15.480000,-1.812865,-0.124117,1.926713,-1.435749,-0.710515,-15.737936,-0.710780,2.500000,-0.104535,0.180000
15.500000,-1.815475,-0.136113,1.894849,-1.750657,-0.483484,-15.755604,-0.575267,2.500000,-0.095523,0.180000
15.520000,-1.818277,-0.143231,1.856683,-2.066092,-0.222720,-15.791067,-0.449480,2.500000,-0.084602,0.180000
15.540000,-1.821167,-0.144798,1.812200,-2.382439,0.071572,-15.847389,-0.337930,2.500000,-0.071720,0.180000
15.560000,-1.824028,-0.140146,1.761377,-2.700149,0.399160,-15.927954,-0.244575,2.500000,-0.056829,0.180000
15.580000,-1.826727,-0.128613,1.704181,-3.019743,0.759530,-16.036420,-0.172727,2.500000,-0.039897,0.180000
15.600000,-1.829122,-0.109554,1.640570,-3.341815,1.151546,-16.176412,-0.124969,2.500000,-0.020915,0.180000
15.620000,-1.831055,-0.082354,1.570488,-3.667030,1.573019,-16.350809,-0.103101,2.500000,0.000093,0.180000
15.640000,-1.832358,-0.046463,1.493864,-3.996083,2.020068,-16.560399,-0.108099,2.500000,0.023057,0.180000
15.660000,-1.832853,-0.001425,1.410614,-4.329654,2.486252,-16.801612,-0.140095,2.500000,0.047849,0.180000
15.680000,-1.832352,0.053051,1.320643,-4.668291,2.961278,-17.062884,-0.198379,2.500000,0.074266,0.180000
15.700000,-1.830668,0.116980,1.223848,-5.012141,3.429074,-17.319092,-0.281421,2.500000,0.102009,0.180000
15.720000,-1.827612,0.190002,1.120126,-5.360705,3.865308,-17.523554,-0.386916,2.500000,0.130671,0.180000
15.740000,-1.823013,0.271150,1.009399,-5.712234,4.234016,-17.597240,-0.511839,2.500000,0.159711,0.180000
15.760000,-1.816724,0.358576,0.891642,-6.062911,4.484035,-17.416305,-0.652526,2.500000,0.188441,0.180000
15.780000,-1.808648,0.449266,0.766932,-6.406006,4.547131,-16.802628,-0.804770,2.500000,0.216013,0.180000
15.800000,-1.798762,0.538667,0.635524,-6.730617,4.340840,-15.527576,-0.963923,2.500000,0.241428,0.180000
15.820000,-1.787151,0.620545,0.497934,-7.021059,3.782490,-13.347594,-1.125015,2.500000,0.263571,0.180000
15.840000,-1.774041,0.687251,0.355042,-7.257290,2.819140,-10.089277,-1.282878,2.500000,0.281290,0.180000
15.860000,-1.759816,0.730711,0.208150,-7.417521,1.469517,-5.775063,-1.432278,2.500000,0.293524,0.180000
15.880000,-1.745013,0.744246,0.058973,-7.483307,-0.144516,-0.723207,-1.568045,2.500000,0.299478,0.180000
15.900000,-1.730269,0.724579,-0.090487,-7.445410,-1.811002,4.483441,-1.685201,2.500000,0.298773,0.180000
15.920000,-1.716243,0.673033,-0.238173,-7.307312,-3.295628,9.195066,-1.779093,2.500000,0.291531,0.180000
15.940000,-1.703524,0.595145,-0.382212,-7.084114,-4.425202,12.941263,-1.845506,2.500000,0.278353,0.180000
15.960000,-1.692560,0.498867,-0.521112,-6.797257,-5.131593,15.557195,-1.880776,2.500000,0.260180,0.180000
15.980000,-1.683636,0.392547,-0.653825,-6.468733,-5.439548,17.140699,-1.881883,2.500000,0.238129,0.180000
